stasiun,pm10,so2,co,o3,no2,max,critical,categori
4.0,44.06054155998901,19.823243073335163,16.232430733351652,105.46972922000549,7.64648614667033,105.46972922000549,1.0,0.0
2.506605234124949,67.9603685952503,21.57265757537444,19.493394765875053,108.97357906350021,8.986789531750102,108.97357906350021,1.0,0.0
4.0,44.43861696195405,19.0,8.0,106.90975688975368,5.348373851707721,106.90975688975368,1.0,0.0
1.6240222659727848,64.37597773402722,20.375977734027217,13.368155861809495,111.37597773402722,11.624022265972785,111.37597773402722,1.0,0.0
2.227841972001695,65.13920986000848,20.683525916005085,15.316474083994915,111.4556839440034,10.860790139991526,111.4556839440034,1.0,0.0
2.5426151833948456,50.74430889963093,18.514205061131616,9.94317975547354,105.5994354279213,7.914769633210309,105.5994354279213,1.0,0.0
1.0,60.95110441805961,27.29828201635172,11.249386434411328,112.44987728688227,11.449877286882266,112.44987728688227,1.0,0.0
2.707620268518873,67.8304810740755,20.660962148150983,15.339037851849017,113.0,7.877139194443382,113.0,1.0,0.0
4.0,42.26081467055877,19.260814670558776,10.60814670558776,108.21755598832367,5.782444011676328,108.21755598832367,1.0,0.0
2.062449634571478,60.78102335557165,30.750201461714088,16.656124086428694,109.81265109628556,9.875100730857044,109.81265109628556,1.0,0.0
3.0,68.75804489790099,23.24195510209901,13.362932653148516,112.63706734685148,7.060488775524752,112.63706734685148,1.0,0.0
4.0,48.82823628060957,19.0,8.0,103.14722604519179,5.975462325801368,103.14722604519179,1.0,0.0
0.2857960597300393,67.14261182080988,18.143184238920156,7.571592119460078,106.28636847784031,11.714203940269961,106.28636847784031,1.0,0.0
4.0,24.42506617774438,15.359269063369538,22.562923746521847,102.08981726584238,6.910182734157615,102.08981726584238,1.0,0.0
4.0,44.475918747427635,19.0,9.50802708419079,106.01605416838157,7.005351389460526,106.01605416838157,1.0,0.0
2.6954642507453155,66.97948237015545,26.086392752235945,19.60907149850937,106.2386606268633,9.218142997018738,106.2386606268633,1.0,0.0
3.1734960240920818,64.65300795181584,25.959023855447512,18.306015903631675,107.17349602409209,7.6530079518158365,107.17349602409209,1.0,0.0
1.681338749293411,60.68133874929341,18.68133874929341,12.681338749293412,103.36267749858682,9.864435417844314,103.36267749858682,1.0,0.0
2.957266450071402,65.38460194935737,26.658131600571217,19.085467099857194,106.8290658002856,8.0,106.8290658002856,1.0,0.0
3.9989470048293665,63.0063179710238,21.002105990341267,14.997894009658733,108.00526497585317,6.0010529951706335,108.00526497585317,1.0,0.0
4.0,48.17208235248451,19.137986274585913,9.379862745859146,103.41395882375774,6.275972549171829,103.41395882375774,1.0,0.0
0.7315853886724757,65.26841461132753,20.463170777344953,8.463170777344951,110.65792694336238,11.805243833982573,110.65792694336238,1.0,0.0
3.230717759704756,53.00066912383817,20.769282240295244,24.923540162657197,104.4614355194095,6.461435519409512,104.4614355194095,1.0,0.0
0.2243114529495962,67.719610683813,17.224311452949596,7.448622905899192,104.22431145294959,11.663532820575606,104.22431145294959,1.0,0.0
2.7060205912551787,67.08913384315866,24.763876452468928,13.14698970437241,113.0,7.734948521862052,113.0,1.0,0.0
4.0,40.64504769251788,18.729009538503576,9.083961845985694,108.52576669238125,5.135495230748212,108.52576669238125,1.0,0.0
0.11028229161559477,67.55887083353763,17.330846874846785,7.661693749693569,103.66915312515322,12.220564583231189,103.66915312515322,1.0,0.0
2.6353309856489355,56.72933802870213,20.452996478473402,24.264982392367017,103.63533098564893,6.911672535877662,103.63533098564893,1.0,0.0
3.0475814156178456,52.80967433752862,34.23869735011447,12.762092921910773,101.0951628312357,4.095162831235691,101.0951628312357,1.0,0.0
3.1285208680744816,68.22887479155311,22.742958263851037,13.257041736148963,112.3573956596276,6.871479131925518,112.3573956596276,1.0,0.0
4.0,41.032311002922306,19.0,9.451533495616538,109.0,6.451533495616538,109.0,1.0,0.0
3.248229391864638,63.501180405423575,21.0,13.496458783729276,109.00236081084715,7.2529510135589375,109.00236081084715,1.0,0.0
4.0,62.28787780747616,16.371205748595017,15.356061096261922,105.50757232616655,7.424244385047688,105.50757232616655,1.0,0.0
3.0,61.41941097741159,24.612940651607722,22.182745797856366,105.80647032580386,7.204313550535908,105.80647032580386,1.0,0.0
2.578916861191357,54.47379098583025,31.42079332012653,12.789458430595678,101.21054156940433,5.473790985830252,101.21054156940433,1.0,0.0
0.5857297891389739,73.85729789138973,19.342919156555894,16.371676626223582,102.82854042172205,14.342919156555896,102.82854042172205,1.0,0.0
3.4219253282928,51.312298686828804,28.2491947473152,10.890373358536001,101.8438506565856,4.8438506565856,101.8438506565856,1.0,0.0
0.018419100324354676,68.18419100324354,17.07367640129742,7.294705605189675,103.9631617993513,12.07367640129742,103.9631617993513,1.0,0.0
3.2479572583312852,67.13623507917794,20.247957258331287,17.256128225006144,106.11989314582821,6.752042741668715,106.11989314582821,1.0,0.0
2.7786638904869787,53.47823240154774,18.59288796349566,9.628448146017362,102.59288796349566,8.035560182521703,102.59288796349566,1.0,0.0
2.68775162417112,67.4387581208556,22.06325487251336,13.93674512748664,112.37550324834224,8.5612418791444,112.37550324834224,1.0,0.0
4.0,40.31389395916377,19.0,10.529159061254342,109.0,7.529159061254342,109.0,1.0,0.0
4.0,54.94353741452365,19.849076773503377,10.971768707261822,105.12269193375845,6.0,105.12269193375845,1.0,0.0
4.0,61.0569146817912,8.369945431642776,15.971542659104403,101.19920138626918,9.886170636417607,101.19920138626918,1.0,0.0
2.5800701306698466,64.41992986933015,16.74021039200954,19.25978960799046,111.54982467332539,8.839859738660307,111.54982467332539,1.0,0.0
1.0,62.472243874224056,19.236121937112028,12.618060968556014,101.38193903144399,12.85418290566804,101.38193903144399,1.0,0.0
1.0,75.60116372822066,20.828654552015763,21.286545520157617,101.82865455201576,15.657309104031523,101.82865455201576,1.0,0.0
4.0,42.478888185408714,19.215555494383366,11.431110988766733,108.89222225280832,7.784444505616634,108.89222225280832,1.0,0.0
1.9311189118244203,67.44895129459536,15.20664326452674,24.104545853717465,34.02831943681732,5.413286529053478,105.72447564729768,2.8622378236488406,0.0
0.24415874822932804,64.53504751062403,18.755841251770672,8.22079374114664,105.77920625885336,13.267523755312016,105.77920625885336,1.0,0.0
1.63958504166312,70.39585041663119,19.36041495833688,18.11668033330496,102.27917008332624,10.162489750021281,102.27917008332624,1.0,0.0
1.0,62.22937641027897,19.114688205139483,12.557344102569742,101.44265589743026,12.672032307709223,101.44265589743026,1.0,0.0
0.6362462432401724,64.72750751351965,19.636246243240173,10.817477459441035,103.18252254055896,14.0,103.18252254055896,1.0,0.0
3.546681947683063,65.49324928774315,20.546681947683062,16.35995415695081,106.86670486920765,6.453318052316937,106.86670486920765,1.0,0.0
3.011547937389945,48.601228354790315,19.341031958259965,16.02309587477989,104.68206391651992,8.988452062610055,104.68206391651992,1.0,0.0
1.9398117069559753,60.313270568985324,14.867294310146749,13.253082275941301,101.68672943101467,10.686729431014674,101.68672943101467,1.0,0.0
2.725205914243416,67.62602957121707,22.175617742730246,13.824382257269752,112.45041182848684,8.37397042878292,112.45041182848684,1.0,0.0
4.0,43.11660431144999,18.128385823918517,11.486456704325933,102.78209645597963,6.217903544020371,102.78209645597963,1.0,0.0
2.037767463578682,73.79227895031725,19.03776746357868,20.886697609263955,103.09441865894671,7.962232536421318,103.09441865894671,1.0,0.0
2.11268908340752,61.11268908340752,19.11268908340752,13.11268908340752,104.22537816681503,9.1455181943208,104.22537816681503,1.0,0.0
0.6192719506688855,74.19271950668886,19.47708780267554,16.90835121070217,102.76145609866222,14.477087802675541,102.76145609866222,1.0,0.0
2.0,73.16866303831807,18.168663038318073,20.722887679439356,105.21689856448513,8.554224641121284,105.21689856448513,1.0,0.0
1.085248061315272,64.91475193868473,20.914751938684727,9.596736429206903,111.91475193868473,11.085248061315271,111.91475193868473,1.0,0.0
1.3107546655244886,66.3615566680944,18.310754665524488,9.621509331048976,105.31075466552448,10.033868001713268,105.31075466552448,1.0,0.0
4.0,41.81543521122637,19.0,10.39485492959121,107.78970985918242,7.596569953060806,107.78970985918242,1.0,0.0
4.0,41.9539477943332,19.0,8.069078308500195,109.0,5.069078308500195,109.0,1.0,0.0
3.905235910687565,63.568584535874606,21.18952817862487,14.810471821375131,108.47382044656217,6.094764089312434,108.47382044656217,1.0,0.0
2.8298660551677326,67.89412935859026,24.020803668993604,13.085066972416133,113.0,7.4253348620806685,113.0,1.0,0.0
2.923691974087394,61.9236919740874,19.923691974087394,13.923691974087394,105.8473839481748,7.793846709854343,105.8473839481748,1.0,0.0
0.06739608682212561,67.460831305423,17.067396086822125,7.336980434110628,103.86520782635574,11.932603913177875,103.86520782635574,1.0,0.0
4.0,42.76068165827683,19.76068165827683,15.606816582768316,106.7179550251695,7.2820449748304945,106.7179550251695,1.0,0.0
2.0434912865317,54.43476307020245,35.0,13.47825435673415,106.7390522808098,7.826034853873199,106.7390522808098,1.0,0.0
2.0,67.46672830975434,15.411121384959056,20.588878615040944,112.17775723008188,10.0,112.17775723008188,1.0,0.0
2.0,70.90598858985616,16.937325726570776,23.062674273429224,64.84052594155935,6.452994294928082,104.54700570507192,2.031337136714612,0.0
2.6336673288265136,64.63366732882652,24.435671301785593,17.90100198647954,108.46533068469395,9.465330684693946,108.46533068469395,1.0,0.0
4.0,23.606186535526096,15.237953560818681,23.048185756725275,102.05948839020466,6.94051160979533,102.05948839020466,1.0,0.0
2.9177521534503468,68.67100861380139,22.342017227602774,13.657982772397228,113.0,7.246743539648961,113.0,1.0,0.0
1.8029444917640423,61.21913919646627,30.182333049415746,13.59852775411798,113.0,9.992638770589895,113.0,1.0,0.0
4.0,35.63009330195137,17.019273081770574,15.922907672917706,102.50481827044264,6.495181729557356,102.50481827044264,1.0,0.0
1.8567481625067281,72.0027628624529,16.71625918746636,20.429755512479815,109.71073346256055,10.85951102495963,109.71073346256055,1.0,0.0
2.0872974762450514,70.4762151425297,16.960272238695566,19.912702523754948,110.65081009501979,9.825405047509898,110.65081009501979,1.0,0.0
2.2121553197990007,63.23480585025125,12.916572870552748,11.977349469547752,103.68176702030149,11.787844680201,103.68176702030149,1.0,0.0
1.9668315577391042,58.25594030139124,30.488119397217513,14.322277185913034,111.38861407043483,10.06633688452179,111.38861407043483,1.0,0.0
4.0,47.03330448779785,19.327782585367025,11.27782585367025,103.98334775610107,6.65556517073405,103.98334775610107,1.0,0.0
2.232844301087904,63.883577849456046,20.11642215054395,15.883577849456048,110.65073354836814,11.301467096736289,110.65073354836814,1.0,0.0
2.0,67.77290665312151,17.844053341073426,18.155946658926574,111.0,10.922026670536713,111.0,1.0,0.0
4.0,44.50169976988921,19.0,9.49943341003693,105.99886682007386,6.999622273357954,105.99886682007386,1.0,0.0
1.0,69.88479347045461,20.420342390746757,17.20342390746758,101.42034239074675,14.840684781493517,101.42034239074675,1.0,0.0
2.60463275015648,68.55830524859168,23.83706200125184,19.79073449968704,105.41853100062592,8.0,105.41853100062592,1.0,0.0
1.444027614967168,60.44402761496717,18.44402761496717,12.444027614967169,102.88805522993434,10.25995397505472,102.88805522993434,1.0,0.0
3.6304783980963466,47.80378082474749,20.369521601903653,21.32569441713288,105.26095679619269,7.260956796192693,105.26095679619269,1.0,0.0
2.137717825603057,72.76053956957249,20.101742604824455,20.724564348793887,103.55087130241223,8.0,103.55087130241223,1.0,0.0
3.581833033947433,62.463584381183985,9.463584381183985,17.881751347236552,85.94598922210758,8.954582584868582,102.04541741513142,1.418166966052567,0.0
1.5382813411136538,63.46171865888635,17.846874635545387,13.538281341113654,101.0,13.282291545181796,101.0,1.0,0.0
2.32304589094767,59.0871070788779,28.82578584224421,14.441015296982556,110.79492351508722,9.35390821810466,110.79492351508722,1.0,0.0
1.9814252541300132,71.13002322108991,16.092873729349932,20.055724237609958,110.83282728717012,10.11144847521992,110.83282728717012,1.0,0.0
2.238206383308162,64.23820638330817,21.667444683157136,16.714619149924488,110.04717446676734,11.047174466767352,110.04717446676734,1.0,0.0
2.5881885622964242,67.3527542491857,19.705508498371394,16.294491501628606,113.0,8.235434313110728,113.0,1.0,0.0
1.78319636718316,57.12827998699508,18.26106545572772,10.95573817708912,102.26106545572772,9.6946727213614,102.26106545572772,1.0,0.0
0.8230888392527095,65.1769111607473,20.64617767850542,8.646177678505419,111.11544419626355,11.530733482241871,111.11544419626355,1.0,0.0
3.1251418298556723,63.43742908507216,20.562570914927836,15.437429085072164,109.31228725521649,8.624574510432982,109.31228725521649,1.0,0.0
1.9135213052984579,63.60809836837693,13.737816410429241,11.30542293692153,104.12971804205232,12.086478694701542,104.12971804205232,1.0,0.0
4.0,45.937927069070334,19.510345488488277,13.103454884882773,104.53103646546484,7.020690976976555,104.53103646546484,1.0,0.0
4.0,60.619971538027414,20.773330622669278,14.206657179342471,108.11333468866536,5.886665311334639,108.11333468866536,1.0,0.0
1.3716081785925414,57.52261214271639,18.12386939286418,11.876130607135819,102.86708575004926,10.628391821407458,102.86708575004926,1.0,0.0
3.785161587516991,63.1074192062415,20.892580793758494,15.107419206241504,108.3222576187245,6.644515237449026,108.3222576187245,1.0,0.0
1.6670151535675348,60.33559849818898,30.99790907859479,13.666492423216233,113.0,10.332462116081164,113.0,1.0,0.0
4.0,40.98262827559114,19.0,9.526057586613295,109.0,6.526057586613295,109.0,1.0,0.0
4.0,44.10341345016648,19.35681856088404,11.713637121768084,108.82159071955797,7.643181439115958,108.82159071955797,1.0,0.0
4.0,39.787746673450364,18.95283259410008,11.153294069174736,108.91745703967514,7.98820814852502,108.91745703967514,1.0,0.0
3.3889496495320968,51.44420140187161,28.77680560748645,11.055251752339515,101.77789929906419,4.7778992990641935,101.77789929906419,1.0,0.0
4.0,55.81417777242777,20.315635978326455,12.604725924142588,108.34218201083678,5.657817989163227,108.34218201083678,1.0,0.0
2.225261674059882,63.96420088138923,27.648429955640708,13.387369162970058,113.0,8.936845814850296,113.0,1.0,0.0
2.3698490627098066,66.47939625083923,17.958792501678452,18.041207498321548,113.0,8.890452811870581,113.0,1.0,0.0
0.23707785014832816,67.05168859940669,17.711233550444984,8.42246710088997,103.28876644955501,12.474155700296656,103.28876644955501,1.0,0.0
1.3661996123584188,56.854465762169646,33.291068475660715,14.122066537452806,112.38966731273597,11.267600775283162,112.38966731273597,1.0,0.0
4.0,62.78217094484635,19.584111141501275,15.108914527576825,107.23759830696223,6.435658110307299,107.23759830696223,1.0,0.0
3.115740866462115,60.936728688411606,25.126542623176796,14.705246955487372,109.47376522256315,7.76851826707577,109.47376522256315,1.0,0.0
0.0,67.59896791968254,17.40103208031746,7.0,104.6015481204762,12.40103208031746,104.6015481204762,1.0,0.0
3.9749573234529247,63.15025605928245,21.05008535309415,14.94991464690585,108.12521338273538,6.025042676547075,108.12521338273538,1.0,0.0
2.0,68.75746826173477,15.626244710289129,20.37375528971087,111.74751057942174,10.0,111.74751057942174,1.0,0.0
1.4158238659072788,68.1582386590728,19.584176134092722,16.32659092725823,101.83164773181456,11.505056804556329,101.83164773181456,1.0,0.0
2.0,72.94395568422976,17.943955684229767,20.64798522807659,105.81611817538729,8.704029543846822,105.81611817538729,1.0,0.0
